L;n;alfa.MV;alfa.GA;alfa.LN;alfa.LC
3.21;121;-1.985102296;-1.841784683;-2.006266596;-1.811913224
3.21;121;-2.119380395;-1.802979924;-1.885290206;-1.934949787
3.21;121;-2.02174259;-1.926070237;-1.952073149;-1.970270783
3.21;121;-2.257021463;-2.47954224;-1.837294363;-1.99791263
3.21;121;-1.982241042;-1.860692759;-2.347339711;-1.830301142
3.21;121;-2.023567156;-2.142831652;-2.007744356;-1.955932703
3.21;121;-2.041641686;-1.825052768;-1.993139715;-1.900641157
3.21;121;-2.514492366;-2.232785328;-2.06543773;-2.626538043
3.21;121;-2.329268891;-1.969707116;-2.419812621;-2.062039922
3.21;121;-2.455197549;-2.331292865;-2.148879488;-2.573283725
3.21;121;-1.772954185;-2.578383018;-2.47624897;-1.847761098
3.21;121;-1.899202034;-1.938919049;-1.200572105;-1.97395694
3.21;121;-1.981113645;-1.942334381;-1.807544308;-2.016685538
3.21;121;-2.077805697;-1.976582135;-2.044770831;-2.164033398
3.21;121;-2.033016568;-1.830634661;-1.988055463;-1.864710728
3.21;121;-1.967263301;-1.886763799;-1.946107763;-1.848542694
3.21;121;-1.798376456;-1.790215067;-2.238930305;-1.838785833
3.21;121;-2.068605595;-1.994832947;-1.791455412;-2.156850664
3.21;121;-2.091538508;-2.06033998;-1.88842882;-2.220900759
3.21;121;-1.852076554;-1.804059639;-2.363314687;-1.732357528
3.21;121;-2.92258078;-2.343051202;-2.031838215;-2.990267091
3.21;121;-1.905454498;-1.761084014;-2.317871618;-1.865555748
3.21;121;-2.356986887;-1.992634752;-1.750452062;-2.419776729
3.21;121;-1.876742753;-1.838762007;-2.062666779;-1.8807268
3.21;121;-2.199408428;-2.030860857;-1.923545384;-1.880143641
3.21;121;-2.132374276;-1.834581638;-2.051534846;-2.412462031
3.21;121;-2.146085839;-1.931297259;-1.814341737;-2.184451781
3.21;121;-1.903659383;-1.702234612;-2.074612775;-1.905930636
3.21;121;-1.96015713;-1.704461507;-1.812668207;-2.174249787
3.21;121;-1.930688966;-2.148298401;-1.668619007;-2.595249772
3.21;121;-2.135669843;-1.851160033;-1.859600764;-1.915366191
3.21;121;-2.012589411;-1.968535229;-2.149345671;-1.890601751
3.21;121;-2.450206475;-2.181160487;-1.949604783;-2.410621567
3.21;121;-2.045840158;-1.942747157;-2.596592091;-2.24400014
3.21;121;-1.989332784;-1.767329731;-2.057159562;-1.802684604
3.21;121;-2.095421934;-1.887039458;-1.846119726;-2.056223746
3.21;121;-2.022401215;-1.980627705;-2.147948508;-2.230541329
3.21;121;-2.270838423;-2.230696456;-1.951011991;-2.169215249
3.21;121;-2.080529995;-1.945829233;-2.121008379;-2.06705257
3.21;121;-2.212611998;-2.102089453;-2.023957295;-1.995089588
3.21;121;-1.916537876;-1.75810238;-2.244774506;-1.743271575
3.21;121;-2.223881007;-1.957765039;-1.857793754;-1.934450679
3.21;121;-1.678709213;-1.616728629;-2.045844317;-1.612787618
3.21;121;-2.283264097;-1.993888663;-1.607258785;-2.087226484
3.21;121;-2.035210815;-1.952454688;-2.179983854;-2.052323376
3.21;121;-1.932146001;-1.886573248;-1.976779624;-2.002302628
3.21;121;-2.209908248;-2.237470524;-1.838055682;-2.302700055
3.21;121;-2.000258465;-1.90625088;-2.323358474;-1.792117262
3.21;121;-1.95651224;-1.914668515;-1.938663862;-2.032498232
3.21;121;-2.434097844;-2.206458676;-1.875825509;-2.075235338
3.21;121;-1.975778251;-1.983047919;-2.58938951;-2.009970235
3.21;121;-2.102729221;-1.984839694;-1.835819057;-2.194596007
3.21;121;-2.089248007;-2.067991139;-1.964584798;-2.101012162
3.21;121;-2.043208827;-1.838266796;-2.149669617;-3.163259273
3.21;121;-1.939400826;-1.789940949;-2.149194447;-2.006139628
3.21;121;-1.999606187;-1.854275163;-1.816483942;-1.75705098
3.21;121;-1.797962435;-1.633207254;-1.913682703;-1.757221978
3.21;121;-2.159859729;-1.990954682;-1.784976519;-2.035072266
3.21;121;-2.003833383;-1.814597084;-2.002866623;-1.775355308
3.21;121;-1.75170735;-1.740525232;-1.92151782;-1.764802617
3.21;121;-2.365613976;-2.104809478;-1.671482082;-2.100276601
3.21;121;-2.851120029;-2.639753597;-2.155627641;-2.909404998
3.21;121;-1.790466171;-1.961536888;-2.551801477;-1.976957632
3.21;121;-2.417303762;-2.377901695;-1.747882237;-2.582587188
3.21;121;-1.868993226;-1.907938674;-2.36778608;-1.87505046
3.21;121;-2.010942875;-1.905322905;-1.917276064;-2.211487016
3.21;121;-2.003853847;-2.08681922;-1.931537652;-2.068952788
3.21;121;-2.355865914;-2.09874562;-1.891447112;-2.210895815
3.21;121;-1.825664835;-1.891860131;-2.188539003;-1.831697683
3.21;121;-1.881571637;-1.745303443;-1.793890928;-1.881349506
3.21;121;-1.94807839;-1.942620487;-1.795314099;-2.080553174
3.21;121;-1.935209256;-1.787212766;-1.892866213;-1.76151428
3.21;121;-1.708552929;-1.687852375;-1.778328995;-1.696135883
3.21;121;-2.362817766;-2.187333265;-1.926340266;-2.313470994
3.21;121;-2.412534005;-2.154010372;-2.504612688;-2.532406169
3.21;121;-1.801894593;-1.765291835;-1.998686438;-1.77997226
3.21;121;-1.830405415;-1.92406253;-1.899143041;-1.976371251
3.21;121;-2.091813579;-2.050078152;-1.87045559;-2.327897919
3.21;121;-1.803677383;-1.770034917;-2.031054614;-1.699900581
3.21;121;-1.746270846;-1.704196096;-1.994791901;-1.771058503
3.21;121;-1.893419747;-1.838713112;-1.848590337;-1.840910618
3.21;121;-1.996832537;-2.127188056;-2.013711535;-2.168447604
3.21;121;-2.119408853;-1.893419247;-2.336558545;-1.931053819
3.21;121;-1.952649432;-1.817906837;-1.990739759;-1.906580384
3.21;121;-2.0870447;-1.918578454;-1.900415427;-2.262832518
3.21;121;-1.863036509;-1.853649991;-2.136846701;-2.028137165
3.21;121;-1.966234135;-2.022709949;-1.912032572;-2.101391109
3.21;121;-2.079069216;-2.107232833;-1.84310863;-2.225325414
3.21;121;-2.85325574;-2.507507309;-2.008872821;-3.368123436
3.21;121;-2.737611608;-2.618568189;-2.444467986;-3.707986188
3.21;121;-2.053791688;-1.835545585;-2.671954293;-2.389334848
3.21;121;-2.02662109;-2.062032005;-1.861998122;-2.164645808
3.21;121;-2.611641812;-2.163989903;-1.951098926;-2.975296079
3.21;121;-1.872854071;-1.86632942;-2.500317711;-1.800865541
3.21;121;-1.83190298;-1.785644384;-1.721120304;-1.790239327
3.21;121;-2.312610144;-1.980347624;-1.815386481;-2.306317607
3.21;121;-2.35298418;-2.004533547;-2.004985401;-2.092602553
3.21;121;-2.17383322;-2.024106508;-2.200701688;-2.409562843
3.21;121;-1.898305856;-1.943065181;-2.333113766;-1.753931267
3.21;121;-2.231784591;-2.017833174;-1.803356818;-2.10057014
3.21;121;-2.067855679;-1.797669092;-1.856117176;-1.911541309
3.21;121;-1.895611804;-1.928102736;-2.234513092;-1.709478715
3.21;121;-1.958891296;-1.811888862;-1.831115059;-2.029359984
3.21;121;-1.910090464;-1.867650789;-1.904900445;-1.843816151
3.21;121;-2.03032141;-1.959411712;-1.9404477;-1.853967831
3.21;121;-2.240166248;-2.014740477;-2.006950045;-2.229689971
3.21;121;-2.151636831;-1.812547975;-2.127412985;-2.235136298
3.21;121;-2.587325524;-2.018156274;-2.071257862;-2.369359907
3.21;121;-2.110870633;-1.904876603;-2.058223245;-2.123174332
3.21;121;-2.174411938;-1.899089972;-1.849608818;-2.25761064
3.21;121;-2.426497684;-1.902755704;-2.021686748;-2.087154727
3.21;121;-1.886595779;-1.926987021;-2.081246934;-1.770881666
3.21;121;-2.341563829;-1.888987683;-2.052452449;-2.315435126
3.21;121;-2.084681681;-2.167053667;-1.985919841;-2.30022872
3.21;121;-2.004108204;-1.775567688;-1.987950132;-2.108346149
3.21;121;-1.8937956;-1.994308215;-2.057388671;-1.779028097
3.21;121;-2.378954667;-2.187319632;-1.892243184;-2.09763461
3.21;121;-2.109041009;-1.852159239;-2.264028781;-2.094360949
3.21;121;-2.4076776;-2.557334974;-2.207239947;-4.02410888
3.21;121;-2.15586131;-2.094541311;-1.867045459;-2.048280292
3.21;121;-1.80653875;-1.642797156;-2.022190722;-1.847450931
3.21;121;-2.149559894;-2.14741618;-2.212897604;-2.367510325
3.21;121;-2.603603477;-2.421958557;-1.788652161;-2.542712725
3.21;121;-1.865250829;-1.774060984;-2.063124027;-1.834635202
3.21;121;-1.962348273;-1.827247198;-1.854935231;-1.874288347
3.21;121;-1.823050946;-1.747939531;-1.760844775;-1.653533579
3.21;121;-1.784739457;-1.668171302;-1.86192462;-1.64013217
3.21;121;-2.043327595;-1.923747151;-2.135676738;-2.2392889
3.21;121;-1.99082743;-1.837734759;-1.882023194;-2.006307883
3.21;121;-1.849997016;-1.729067613;-1.641323954;-1.723432892
3.21;121;-2.297613394;-2.180357772;-2.217666716;-2.03266841
3.21;121;-1.978668993;-1.846674117;-1.975289845;-1.915689451
3.21;121;-2.277166332;-2.146140699;-2.112285404;-2.712874646
3.21;121;-1.902739467;-1.890285904;-1.821004434;-1.923642899
3.21;121;-1.774839642;-1.735868874;-1.665279036;-1.758747559
3.21;121;-1.875939648;-1.845063197;-1.970606183;-1.906034832
3.21;121;-1.907541912;-1.821150396;-1.874582905;-1.976724717
3.21;121;-1.922262792;-1.790284328;-1.816140267;-1.910067763
3.21;121;-2.327717879;-2.081909277;-1.904447275;-2.220136183
3.21;121;-2.058006199;-1.912711562;-2.00437559;-2.031969946
3.21;121;-1.76334292;-1.677426973;-1.866940017;-1.714590517
3.21;121;-2.131628848;-2.13329664;-2.242907261;-2.699571786
3.21;121;-2.689766683;-2.494998786;-2.735215775;-3.144492753
3.21;121;-2.130800451;-2.033594968;-1.944189817;-2.411726349
3.21;121;-1.897612654;-1.824399594;-1.853439693;-1.92964761
3.21;121;-2.330767571;-1.985409544;-2.232220637;-3.204053023
3.21;121;-2.529344894;-2.296112512;-2.215960299;-2.523251404
3.21;121;-2.011029431;-2.1012154;-2.25291883;-1.960733182
3.21;121;-2.025030329;-2.115231788;-2.050321391;-2.121130179
3.21;121;-1.945821618;-1.810912449;-1.899935008;-2.040806508
3.21;121;-1.983973964;-1.918939759;-2.02388431;-2.153717438
3.21;121;-2.17800971;-1.975759275;-2.04960213;-2.244762035
3.21;121;-2.103265139;-2.105633932;-2.005046574;-2.113714245
3.21;121;-1.976774706;-1.759068494;-2.085994501;-1.808591786
3.21;121;-2.155581348;-1.919984781;-1.240325865;-2.07002689
3.21;121;-2.337417141;-2.152578824;-2.220793315;-2.289481532
3.21;121;-2.100844034;-2.018633363;-2.054727153;-2.055691928
3.21;121;-2.005467418;-1.844207343;-1.977017639;-1.874640566
3.21;121;-2.271514544;-2.256077396;-2.270878654;-2.160587806
3.21;121;-2.079808543;-2.055627204;-1.985280029;-2.570560195
3.21;121;-2.353528137;-2.098722117;-2.226354972;-2.251384694
3.21;121;-1.993042366;-1.934774692;-2.103202779;-1.897179627
3.21;121;-1.804410511;-1.760927618;-1.757664905;-1.941962892
3.21;121;-1.943744803;-1.76552802;-1.853993737;-2.128279292
3.21;121;-1.976193749;-2.063904754;-2.064117229;-1.851047956
3.21;121;-1.971757316;-1.780002327;-1.811132586;-1.670822446
3.21;121;-2.138345763;-1.952731176;-2.210343696;-2.044536471
3.21;121;-1.931032641;-1.839068798;-2.036804046;-1.839523889
3.21;121;-2.137467442;-2.267538697;-2.109240297;-2.356433861
3.21;121;-1.977424061;-2.034268621;-1.777903461;-1.846264523
3.21;121;-2.373877303;-1.95857176;-2.218888526;-2.076155517
3.21;121;-2.024457154;-2.073966386;-1.989116586;-1.938323215
3.21;121;-2.045515949;-1.882375193;-1.893184314;-1.981403472
3.21;121;-2.129022142;-1.959702987;-1.921155142;-2.279075879
3.21;121;-2.065070658;-2.057710209;-2.074409077;-2.158128186
3.21;121;-2.214753206;-2.329687031;-2.122964975;-2.013589444
3.21;121;-2.076577988;-2.115292062;-2.066703168;-1.837841842
3.21;121;-2.126469751;-1.868769563;-2.085152077;-2.226745435
3.21;121;-1.841049365;-1.7687506;-1.737816695;-1.767586353
3.21;121;-2.108867173;-1.959899529;-1.867778894;-1.913837582
3.21;121;-2.015927537;-2.550934056;-2.274749737;-2.037021505
3.21;121;-1.848336649;-1.898172902;-1.857146581;-1.832260565
3.21;121;-2.046271668;-2.229021789;-2.092689154;-2.141437077
3.21;121;-2.09229926;-1.879179532;-2.01936168;-2.046228389
3.21;121;-1.973962293;-2.235189383;-1.94857243;-1.849322601
3.21;121;-2.169203188;-1.984351919;-1.847864891;-1.985653489
3.21;121;-2.138833755;-2.057372869;-1.843106413;-2.39889632
3.21;121;-1.9351605;-1.766134632;-1.793073402;-2.057814808
3.21;121;-2.258202635;-1.912419166;-2.149282563;-2.230130934
3.21;121;-1.958964261;-2.064221284;-1.818552781;-1.869608915
3.21;121;-1.960151043;-1.722142638;-1.873027702;-1.779454774
3.21;121;-1.933245799;-1.819523082;-1.926898779;-1.760635699
3.21;121;-2.256180487;-2.107717612;-2.11163622;-2.178606801
3.21;121;-1.888084153;-1.779451369;-1.77766211;-1.721649978
3.21;121;-2.236205947;-1.99235887;-2.224896739;-2.26101055
3.21;121;-1.90295183;-1.878351797;-2.060483582;-2.233099863
3.21;121;-2.143364909;-1.917585439;-2.290127807;-2.077118129
3.21;121;-2.164795659;-1.96953212;-1.980336882;-2.407341828
3.21;121;-1.97860014;-1.829717039;-2.009278938;-1.781468945
3.21;121;-2.097812622;-1.985555374;-1.99235789;-2.127890272
3.21;121;-1.899370979;-1.620746833;-1.938877599;-1.857308633
3.21;121;-1.850542288;-1.696095297;-1.811797356;-1.689564048
3.21;121;-1.749123563;-1.672258873;-1.654469034;-1.683484691
3.21;121;-2.016810128;-1.925554006;-1.886295411;-2.130154734
3.21;121;-2.078387928;-1.943566098;-1.942181857;-1.945336299
3.21;121;-2.040309262;-1.891201853;-1.912593412;-1.91981797
3.21;121;-2.419334757;-2.41418409;-2.688772486;-3.336422267
3.21;121;-2.138039518;-2.025571324;-1.988214702;-2.449867538
3.21;121;-2.304127939;-2.237599835;-2.407089268;-2.362058862
3.21;121;-2.030818612;-1.963686288;-2.072680365;-1.932379072
3.21;121;-2.028754244;-2.066774878;-2.129521428;-2.470912299
3.21;121;-2.049000151;-1.915654044;-1.91986304;-2.103747884
3.21;121;-1.893948809;-1.81804432;-1.777097271;-1.952466313
3.21;121;-2.02137159;-1.921028633;-2.039347049;-1.755010136
3.21;121;-2.451767872;-2.186098585;-2.527012709;-2.47489735
3.21;121;-2.332316695;-2.087858982;-2.165005507;-2.329258321
3.21;121;-1.936853655;-1.787190766;-1.973014886;-2.014080577
3.21;121;-1.90244097;-1.758213575;-1.864884675;-1.83721875
3.21;121;-2.349551471;-2.719704037;-2.067487685;-4.0096807
3.21;121;-2.210901588;-1.965799625;-2.269263689;-2.341153373
3.21;121;-2.100990306;-2.003376279;-2.024927067;-2.052620174
3.21;121;-2.135755788;-1.935953065;-2.084307941;-1.934038833
3.21;121;-2.117840843;-2.089848214;-1.988589161;-2.137161885
3.21;121;-2.292899579;-2.053507155;-1.982764334;-2.152339917
3.21;121;-2.061597316;-1.921219672;-2.108696995;-2.294509108
3.21;121;-2.058947159;-2.105316296;-1.971494287;-2.017917428
3.21;121;-2.099702137;-2.196191481;-2.066737655;-2.085893151
3.21;121;-1.91384802;-1.668835906;-1.831438844;-1.807787866
3.21;121;-1.9042963;-1.798360087;-1.833742247;-2.108355632
3.21;121;-2.205373788;-2.163285997;-2.030272748;-2.432407247
3.21;121;-1.966428496;-2.034346943;-1.955979027;-1.774787409
3.21;121;-2.072652819;-2.003487422;-1.943619567;-1.811665252
3.21;121;-2.236561082;-1.911858537;-2.158862899;-2.030444634
3.21;121;-2.484711948;-2.487682769;-2.716955402;-2.562827865
3.21;121;-1.918184742;-1.916121335;-1.958607448;-1.862253888
3.21;121;-2.092084353;-2.004720507;-1.750526772;-2.14504044
3.21;121;-1.935176378;-2.045859441;-2.234131154;-2.381722532
3.21;121;-1.632242045;-1.751954712;-1.629346379;-1.62049516
3.21;121;-1.920752801;-1.861217584;-2.251193167;-1.925683812
3.21;121;-2.092669034;-1.744773139;-2.216628334;-2.05812586
3.21;121;-2.367333359;-1.995086655;-2.226702115;-2.367574438
3.21;121;-2.019950317;-1.921625546;-1.862146581;-1.963808499
3.21;121;-1.798942257;-1.660020866;-1.925484359;-1.609764768
3.21;121;-2.055106435;-1.906357906;-1.853308378;-1.873930976
3.21;121;-1.92516019;-1.863536528;-1.804370085;-1.904581495
3.21;121;-2.225635144;-2.002230027;-1.925116779;-1.927059999
3.21;121;-2.193481063;-2.111344745;-2.019942955;-2.316204236
3.21;121;-2.267682298;-2.057249825;-1.969768157;-1.948008555
3.21;121;-2.16593154;-1.928241554;-2.148814447;-2.345212405
3.21;121;-1.940215568;-1.828857946;-1.917257131;-2.102060602
3.21;121;-2.03659671;-1.871798443;-2.015425132;-1.773059073
3.21;121;-1.879793719;-1.801182641;-1.97305876;-1.980008905
3.21;121;-2.142708596;-2.056938238;-2.042008719;-2.4070369
3.21;121;-2.179285108;-1.9231045;-2.063104057;-2.132590783
3.21;121;-2.057179832;-1.916662346;-2.100532958;-1.782103455
3.21;121;-1.991634851;-2.173334828;-2.211054576;-1.848022746
3.21;121;-1.971874516;-2.212784114;-1.80229776;-2.113231429
3.21;121;-1.989019304;-2.060203245;-2.191872986;-1.799377387
3.21;121;-2.153676402;-1.917832698;-1.783593309;-1.940781142
3.21;121;-1.898118064;-1.843347571;-1.846151664;-1.899604097
3.21;121;-2.169344233;-1.847318946;-1.997309502;-1.909291266
3.21;121;-1.954304851;-1.961645554;-2.013713194;-1.822005013
3.21;121;-2.378662261;-2.304362427;-2.184460327;-2.060832225
3.21;121;-2.104444654;-2.022670335;-1.999007599;-2.676499504
3.21;121;-2.237440776;-2.063166982;-2.085483531;-1.919364992
3.21;121;-2.129380865;-1.84365685;-2.031553118;-2.083319899
3.21;121;-2.089845997;-2.098086249;-2.05477502;-2.09881044
3.21;121;-2.075156316;-1.801224969;-1.830742009;-2.009002304
3.21;121;-1.76614771;-1.768685596;-1.79364609;-1.662576518
3.21;121;-2.379104324;-2.545975834;-2.418899002;-2.961325925
3.21;121;-2.579709737;-2.109286426;-2.45457588;-2.208652716
3.21;121;-1.978435564;-2.104276023;-1.84270937;-1.845438472
3.21;121;-2.03645812;-1.999511417;-2.164310131;-2.134585136
3.21;121;-2.559733967;-2.073430093;-2.492838412;-2.547779885
3.21;121;-1.975470587;-2.077277315;-1.797333118;-1.820049579
3.21;121;-1.998403606;-1.907192951;-2.346574693;-2.170939695
3.21;121;-2.176891256;-2.088995023;-2.228133114;-2.931667123
3.21;121;-1.947993697;-2.023761249;-2.059485765;-2.001574118
3.21;121;-1.798544177;-1.711173189;-1.750538341;-1.941719657
3.21;121;-1.984315707;-2.04131473;-2.064668531;-1.813284475
3.21;121;-1.958323263;-2.283421455;-1.921414636;-2.105684492
3.21;121;-1.957779076;-1.897108792;-2.026775809;-1.90725049
3.21;121;-2.243847674;-1.807211436;-2.234665539;-2.066355104
3.21;121;-2.102856468;-2.006618774;-1.801020274;-1.927839631
3.21;121;-1.996507258;-1.970743821;-1.938251674;-1.951678197
3.21;121;-2.037712219;-1.892759791;-2.197968527;-2.043981279
3.21;121;-2.024411835;-2.105007238;-1.970779865;-2.065446511
3.21;121;-2.047759129;-2.384097031;-1.742788268;-2.084891988
3.21;121;-2.265557297;-1.959197824;-1.781435158;-2.152817636
3.21;121;-1.890390833;-2.120287611;-1.269324546;-2.182247479
3.21;121;-2.036397877;-2.075646281;-2.036372896;-2.146305756
3.21;121;-1.772328129;-1.691575897;-2.174555782;-1.865264447
3.21;121;-2.014749473;-2.206182834;-1.999938141;-1.8747867
3.21;121;-1.962159465;-2.054801814;-1.90823835;-1.707429609
3.21;121;-2.213555376;-2.33505774;-2.049119507;-2.190299686
3.21;121;-1.879745125;-1.7853362;-2.011868565;-1.85158098
3.21;121;-1.842900831;-2.34325992;-1.832048951;-1.951428129
3.21;121;-2.243140016;-1.961629403;-2.064343268;-2.215205482
3.21;121;-1.959086314;-2.059894664;-2.012599583;-2.064987623
3.21;121;-1.938323508;-1.782563256;-2.311173968;-1.930063434
3.21;121;-1.805304993;-2.622860344;-1.769540392;-1.817178461
3.21;121;-2.120825478;-2.043595141;-2.148858297;-2.175220362
3.21;121;-2.079739706;-2.001464551;-1.774527037;-1.914217966
3.21;121;-1.990983299;-2.068396027;-1.580424907;-2.418463397
3.21;121;-2.006100147;-1.933580229;-1.883466621;-2.177566541
3.21;121;-1.940964699;-1.795502997;-1.897163055;-2.057131814
3.21;121;-2.214298015;-1.884511791;-2.103325109;-2.09602513
3.21;121;-1.782527777;-1.863018901;-1.741721477;-1.707642528
3.21;121;-2.763955753;-2.212491798;-2.056786474;-2.517797367
3.21;121;-1.765676566;-1.983504934;-1.975157129;-1.678651135
3.21;121;-1.708320833;-1.852040812;-1.858102483;-1.667899393
3.21;121;-1.981403977;-1.845178114;-1.93407882;-1.700454077
3.21;121;-1.981528597;-2.251307177;-1.840487132;-1.927431914
3.21;121;-1.780520897;-1.779963685;-2.335851062;-1.9429205
3.21;121;-2.430806609;-2.128084779;-1.93676727;-2.223301972
3.21;121;-2.144990394;-2.112321255;-2.066256649;-2.083621271
3.21;121;-2.174516928;-2.016956613;-1.955933646;-2.166838551
3.21;121;-2.688352955;-2.162921102;-1.71465939;-2.374117317
3.21;121;-2.016119904;-1.752900658;-2.37251621;-1.80853056
3.21;121;-2.015233436;-1.955299422;-1.927473164;-2.337739232
3.21;121;-2.322252882;-2.094064872;-1.973895601;-2.711234586
3.21;121;-2.018047337;-2.122291775;-1.62185951;-1.902180724
3.21;121;-1.887945013;-1.964553801;-1.982701539;-1.836067976
3.21;121;-1.860095387;-1.749357029;-2.338077693;-1.838590756
3.21;121;-2.300092241;-1.861735546;-1.95327186;-2.074091299
3.21;121;-2.043034188;-2.067143711;-1.982299792;-2.119172186
3.21;121;-2.399368521;-1.925308628;-1.856248652;-2.771350389
3.21;121;-2.213295128;-1.821919128;-1.831682125;-2.599926217
3.21;121;-2.100525084;-1.884955741;-2.203480181;-2.123859484
3.21;121;-2.428295854;-1.922281211;-1.988513193;-2.396011225
3.21;121;-1.814024175;-1.628824862;-2.297399873;-1.702845044
3.21;121;-2.387421295;-2.180846824;-1.739768518;-2.214655793
3.21;121;-1.741096566;-1.755120727;-1.792343002;-1.637661528
