L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,b.GA,b.LN
3,-3,49,-2.695697081,-2.35252646,-2.369519298,-2.723336718,0,1.25,1.17,0.102462401,0.424487092
3,-3,49,-2.70590756,-2.590973125,-2.326842773,-1.898100812,0,1.01,0.7,0.157530261,0.472590782
3,-3,49,-2.783049005,-2.439515461,-3.209482861,-6.622755953,0,2.96,10.36,0.099736289,0.03324543
3,-3,49,-3.373363402,-2.835500581,-2.645703502,-2.887079376,0,1,1.01,0.13117187,0.487209803
3,-3,49,-4.300041492,-3.29905148,-3.349509803,-2.652675458,0,1.43,1.06,0.101669087,0.406676348
3,-3,49,-2.123010194,-2.006677819,-1.950536863,-5.539068558,0,1.03,0.94,0.122152835,0.488611339
3,-3,49,-3.351489324,-2.833376887,-2.71082252,-3.789627404,0,1.69,2.12,0.09186296,0.4593148
3,-3,49,-2.896059311,-2.47536751,-2.522332275,-2.991190152,0,1.29,1.44,0.144004676,0.401155883
3,-3,49,-2.039086095,-1.89407372,-1.929371584,-2.210948204,0,1.02,0.8,0.118055391,0.383680021
3,-3,49,-4.105906353,-3.665832022,-3.162276398,-3.044026327,0,0.76,1,0.151733439,0.455200317
3,-3,49,-3.671966987,-3.019855429,-2.964692234,-2.473518825,0,2.04,2.03,0.107444722,0.411871434
3,-3,49,-7.48522941,-4.884111666,-4.129910428,-4.260808824,0,1.39,2.52,0.160788905,0.423898022
3,-3,49,-4.779157273,-3.831595889,-3.486337758,-3.473936433,0,1.73,1.28,0.14395843,0.460666977
3,-3,49,-2.853944589,-2.578026787,-2.825752074,-12.63570876,0,1.74,1.07,0.130255529,0.390766588
3,-3,49,-2.422932172,-2.119625802,-2.209934669,-2.617879853,0,1.25,1.06,0.129928859,0.408347844
3,-3,49,-2.669108564,-2.620378209,-2.709694701,-5.664193521,0,1.54,1.06,0.135007801,0.405023404
3,-3,49,-2.995781588,-2.951540409,-2.893994615,-2.784009214,0,0.81,0.81,0.157936689,0.35535755
3,-3,49,-2.705134218,-2.86891562,-2.752559646,-2.462573981,0,2.17,1.36,0.103169961,0.412679846
3,-3,49,-2.792747578,-2.582088814,-2.416235186,-2.484779474,0.02,1.33,1.23,0.156549897,0.50095967
3,-3,49,-2.986072722,-2.823235514,-2.713480295,-2.259617016,0,1.33,0.91,0.120743048,0.42260067
3,-3,49,-2.61393526,-2.28281514,-2.29245976,-3.723675287,0,1.27,1.34,0.099418644,0.454485231
3,-3,49,-3.595723839,-3.561897708,-3.584476223,-2.27328104,0,2.09,1.29,0.029846559,0.238772475
3,-3,49,-3.00699708,-2.99016481,-2.599224446,-2.931730475,0,1.21,1.23,0.200426293,0.467661351
3,-3,49,-2.962850181,-2.986212764,-2.804166026,-2.583810273,0,1.66,1.45,0.046966061,0.375728488
3,-3,49,-4.503222021,-3.904402823,-4.084351968,-3.60448153,0,1.29,1.21,0.041735648,0.229546066
3,-3,49,-3.469289138,-2.870239867,-2.772267878,-3.589101533,0,1.28,1.06,0.145354741,0.454233565
3,-3,49,-3.18901121,-3.046290154,-2.698135724,-2.806043869,0,1.41,1.42,0.166031723,0.435833273
3,-3,49,-3.140769482,-2.766736001,-2.511270345,-2.145411568,0,0.81,1.29,0.146738372,0.489127906
3,-3,49,-5.128099267,-6.683792706,-5.213771187,-4.268154004,0,1.28,1.66,0.034131009,0.273048072
3,-3,49,-3.602148698,-3.425716116,-4.839637583,-4.798874199,0,2.11,6.1,0.086391506,0.043195753
3,-3,49,-2.166863146,-2.122666303,-2.274108037,-3.259830449,0,1.14,1.29,0.07168626,0.315419542
3,-3,49,-2.598156488,-2.302243642,-2.356936753,-4.828404335,0,1.18,1.06,0.085270056,0.383715251
3,-3,49,-2.851425754,-2.734152323,-2.513683931,-2.497612415,0.01,1.86,1.1,0.046093098,0.46093098
3,-3,49,-4.865494387,-4.444317002,-3.981582189,-2.722617057,0,1.48,1.55,0.058408519,0.365053243
3,-3,49,-3.235800837,-2.699517779,-2.81894695,-5.86034124,0,1.92,1.37,0.08823155,0.411747233
3,-3,49,-3.646588624,-3.074571978,-3.186696041,-2.142222356,0,2.43,2.41,0.142462975,0.427388924
3,-3,49,-3.052102108,-2.738260688,-2.778742542,-2.229347928,0,1.34,1.31,0.144924542,0.338157264
3,-3,49,-3.19457042,-3.040412549,-2.904090983,-1.838006855,0,1.42,1.39,0.190603524,0.419327753
3,-3,49,-7.358947911,-5.47140063,-4.71066714,-5.988174946,0.02,1.15,1.01,0.120078873,0.360236619
3,-3,49,-4.279562094,-3.348132984,-3.083720298,-2.534127408,0,1.11,0.95,0.15552903,0.466587091
3,-3,49,-2.876646899,-2.630773039,-2.39836946,-3.566967358,0,1.08,0.61,0.144601135,0.48802883
3,-3,49,-3.553982246,-2.86820193,-3.196570197,-2.343754132,0,0.58,0.9,0.100479742,0.334932474
3,-3,49,-2.870455226,-2.717734447,-2.417501617,-4.349703134,0,0.86,1.05,0.18599726,0.504849705
3,-3,49,-3.21289787,-2.887140512,-2.693577782,-3.71251612,0.02,1.36,1.19,0.117108727,0.421591416
3,-3,49,-3.102539753,-3.116909076,-2.657721422,-2.454879328,0,1.88,1.35,0.220393228,0.495884762
3,-3,49,-2.578073166,-2.390322361,-2.206863812,-3.050776917,0,0.92,0.64,0.134205345,0.503270042
3,-3,49,-3.090830705,-3.060953035,-2.514472608,-3.60115048,0,0.96,0.77,0.188402579,0.4795702
3,-3,49,-4.244438786,-3.487223387,-13.49533378,-2.747322936,0.02,1.36,12.01,0.066825759,0.022275253
3,-3,49,-6.205303244,-4.207865628,-6.072799339,-2.483780027,0,1.14,1.96,0.139959215,0.171061263
3,-3,49,-1.928184991,-2.030943015,-1.7878331,-3.470861649,0,0.7,1.31,0.157230121,0.53458241
3,-3,49,-5.661722159,-4.521777864,-4.015435453,-2.389858965,0,1.51,1.71,0.204110375,0.453578611
3,-3,49,-2.180016304,-2.149453233,-2.219232362,-3.814647998,0,1.72,1.02,0.143950778,0.431852334
3,-3,49,-3.046299479,-2.980863812,-2.469394174,-3.905411776,0,1.34,1.23,0.26631606,0.570677271
3,-3,49,-2.714406739,-2.579953621,-2.579561206,-3.191870955,0,1.71,1.75,0.161911528,0.445256702
3,-3,49,-2.816906205,-2.338638386,-2.496090424,-2.043181683,0,1.14,0.98,0.093043873,0.418697427
3,-3,49,-4.295203802,-3.481563269,-3.496325008,-2.802286474,0,1.45,1.03,0.113320959,0.385291262
3,-3,49,-2.435922329,-2.145092824,-2.162051321,-4.120477325,0,1.48,1.13,0.122269361,0.464623573
3,-3,49,-3.936300676,-3.216558769,-2.909879417,-4.018821956,0.02,1.59,1.37,0.171732318,0.490663767
3,-3,49,-8.334102663,-5.124399242,-4.907851842,-2.631707456,0,0.87,0.78,0.094723362,0.392425357
3,-3,49,-3.085343705,-3.163296152,-2.842301018,-4.693680059,0,1.67,1.35,0.156053564,0.416142838
3,-3,49,-3.968542735,-3.60102736,-3.798632937,-2.633766656,0,1.14,1.2,0.050094462,0.250472308
3,-3,49,-2.182119378,-2.030726909,-2.143973249,-2.476437453,0,1.17,0.98,0.029250293,0.234002347
3,-3,49,-3.30116872,-2.768750026,-2.67124142,-3.465432244,0,1.17,0.9,0.092060528,0.460302641
3,-3,49,-4.466984723,-3.569551642,-3.645600793,-2.802442057,0,1.75,1.39,0.119874275,0.379601871
3,-3,49,-2.234547302,-2.110980541,-2.132433785,-3.841271574,0,1.26,1.31,0.074551336,0.436657824
3,-3,49,-4.033842702,-3.604742468,-3.766051661,-2.939290729,0,2.03,1.72,0.021545429,0.19390886
3,-3,49,-3.057480558,-2.892915697,-2.479652974,-2.608497471,0,2.64,2.36,0.158047968,0.500485233
3,-3,49,-3.317450742,-2.775388048,-3.414904961,-2.443223237,0,2.03,3.11,0.135450597,0.135450597
3,-3,49,-4.090491875,-3.674461193,-2.962760876,-2.027651734,0,1.47,1.27,0.28296502,0.537633537
3,-3,49,-2.347221525,-2.585216298,-2.348040741,-5.974005058,0,1.9,1.12,0.152033323,0.532116631
3,-3,49,-3.035923306,-2.795649673,-2.407958173,-3.069484948,0,2.1,2.57,0.183371851,0.550115553
3,-3,49,-3.520511814,-3.06416293,-2.66185094,-2.380410341,0,1.26,1.35,0.16758486,0.492896647
3,-3,49,-3.415695419,-2.790575058,-2.764917876,-2.954254261,0,1.26,1.14,0.12894037,0.451291295
3,-3,49,-2.398552177,-2.085844046,-2.217971241,-3.401835886,0,1.2,0.97,0.098024215,0.392096858
3,-3,49,-2.190925857,-2.032019896,-2.076056311,-2.450093082,0,1.12,1.18,0.075931062,0.41762084
3,-3,49,-3.134595903,-2.859071524,-2.818641388,-4.182925568,0.02,1.94,2.07,0.160131204,0.400328011
3,-3,49,-3.02800829,-2.729554543,-2.642138176,-2.220575096,0.01,1.48,1.11,0.154648753,0.425284071
3,-3,49,-2.513228687,-2.396197617,-2.302528496,0,0,1.17,1.18,0.165399146,0.44106439
3,-3,49,-3.259779103,-2.993619655,-2.611166136,-2.788538004,0,0.92,0.69,0.170438892,0.473441367
3,-3,49,-2.264034874,-2.488804015,-2.121622159,-3.713401107,0,1.22,1.04,0.189161455,0.513438236
3,-3,49,-3.076465966,-3.096687912,-3.369042106,-2.975685796,0.02,1.98,1.72,0.023180642,0.208625781
3,-3,49,-3.11048236,-2.614395951,-3.29553829,-2.419626513,0,1.94,2.46,0.087474311,0.087474311
3,-3,49,-3.468194,-3.387417933,-3.187267397,-2.827516474,0,2.96,2.22,0.114524822,0.400836878
3,-3,49,-4.475785423,-3.787391824,-3.463396793,-2.358537678,0.02,1.7,1.5,0.160298248,0.427461996
3,-3,49,-2.655574746,-2.391871273,-2.384278003,0,0,1.19,1.08,0.064094763,0.405933496
3,-3,49,-4.622602433,-4.15071713,-4.373726974,-2.71730088,0,1.65,1.33,0.047487895,0.237439477
3,-3,49,-3.323707114,-3.157679763,-2.664852367,-3.756603184,0,1.38,1.13,0.197262092,0.517812992
3,-3,49,-3.233796822,-3.142040136,-2.509781288,-2.274987578,0,0.84,1.4,0.147375969,0.501078295
3,-3,49,-3.047576984,-3.08319104,-2.900901246,-2.266282912,0,2.15,1.22,0.046050284,0.322351989
3,-3,49,-2.548572223,-2.243951801,-2.375185648,-2.387107491,0,1.21,1.12,0.112089985,0.358687952
3,-3,49,-3.091315506,-2.826612551,-2.693393632,-3.667958044,0,1.41,1.22,0.141787676,0.460809946
3,-3,49,-6.632006189,-4.762707016,-5.169544968,-3.021926856,0,1.22,1.17,0.07752128,0.310085121
3,-3,49,-6.183125329,-4.557336359,-4.709743857,-2.448005021,0,3.03,2.84,0.081980814,0.344319419
3,-3,49,-5.12885982,-4.238307602,-3.521139149,-6.260663366,0,1.04,1.69,0.216421301,0.41619481
3,-3,49,-4.44524941,-4.824687421,-4.016642997,-3.038449021,0,2.14,1.35,0.020545052,0.369810937
3,-3,49,-2.920573691,-2.988846342,-2.472804256,-3.253737882,0,0.77,1.28,0.15293449,0.480651255
3,-3,49,-2.716291432,-2.699720976,-2.563818792,-4.513749318,0,1.54,1.22,0.20213825,0.471655917
3,-3,49,-3.158856185,-2.850237854,-2.781640113,-6.535860297,0,1.24,0.99,0.093528641,0.374114566
3,-3,49,-3.566930568,-2.834636346,-3.000704565,-2.815189453,0,1.34,1.26,0.095614943,0.382459771
3,-3,49,-3.606517199,-2.830935641,-3.039068002,-2.634456849,0,0.94,0.61,0.083476096,0.389555114
3,-3,49,-3.656922559,-3.464952283,-3.193522884,-2.704020251,0,1.79,1.34,0.145607364,0.436822093
3,-3,49,-3.219114259,-2.945022055,-2.510432754,-2.888374819,0.01,1.14,1.35,0.185436508,0.525403439
3,-3,49,-2.230070086,-2.075825807,-2.085348063,-4.307701039,0,1.04,0.9,0.059131655,0.413921585
3,-3,49,-3.226329248,-2.657191115,-2.684939049,-4.441198633,0,1.39,1.14,0.126268575,0.432920829
3,-3,49,-3.808677303,-3.292320662,-3.252421838,-6.786497359,0,1.67,1.17,0.149504361,0.448513084
3,-3,49,-2.652813712,-2.43892836,-2.515995008,-5.892131758,0.01,1.47,1.27,0.08691907,0.347676282
3,-3,49,-3.255304017,-2.824654124,-2.636792499,-1.913132313,0,0.82,0.69,0.110673396,0.461139152
3,-3,49,-5.27764113,-4.034855039,-3.869327286,-1.933037826,0,1.78,1.49,0.127976825,0.409525839
3,-3,49,-2.883719676,-2.738680424,-2.717892719,-2.645506985,0,1.34,1.16,0.122376082,0.367128246
3,-3,49,-2.565962091,-2.345146721,-2.339423507,-2.442677571,0,1.31,1.11,0.063196196,0.410775272
3,-3,49,-2.650079284,-2.426476694,-2.532344573,-2.333408052,0,1.02,0.92,0.044638067,0.290147437
3,-3,49,-3.883530626,-3.90437404,-3.773318874,-2.063293284,0.02,2.18,1.42,0.09650548,0.337769182
3,-3,49,-2.690475523,-2.51080709,-2.392656784,-2.388781818,0,1.56,1,0.137454705,0.458182349
3,-3,49,-2.787694094,-3.3277811,-2.244430478,-2.726936934,0,0.48,1.79,0.138911792,0.540212524
3,-3,49,-3.81581488,-3.565478915,-4.853910038,-14.77706137,0,4.37,7.11,0.02026585,0.0405317
3,-3,49,-3.134496597,-3.065574055,-2.971434464,-3.901855553,0,1.14,1.23,0.056494454,0.414292665
3,-3,49,-2.384061631,-2.192843688,-2.326335485,-2.719493327,0,1.34,1.02,0.052381967,0.261909836
3,-3,49,-3.504246935,-2.878940075,-3.030017108,-2.93596988,0,1.26,1.19,0.102066514,0.408266056
3,-3,49,-2.408968226,-2.210041673,-2.297098352,-3.820481259,0,1.6,1,0.025965168,0.285616849
3,-3,49,-3.096659767,-2.918818643,-2.870207033,-10.0338303,0,2.26,1.08,0.0257207,0.334369102
3,-3,49,-3.800164393,-3.491582342,-4.211686404,-3.985233402,0,1.73,1.75,0.107807859,0.161711789
3,-3,49,-4.296860387,-3.484445673,-3.225206782,-1.990139834,0,1.64,1.31,0.125291853,0.451050669
3,-3,49,-3.296987415,-2.737373647,-2.87841205,-2.024881244,0.02,1.52,1.09,0.052884142,0.370188996
3,-3,49,-5.577360237,-4.58087808,-3.157746804,-2.18639591,0,1.54,1.36,0.25900504,0.518010079
3,-3,49,-4.455169533,-3.540908962,-5.595461668,-2.194575231,0,1.65,3.69,0.163918199,0.070250657
3,-3,49,-2.888626406,-2.773382503,-2.91211627,-2.632340207,0,2.23,1.83,0.030061674,0.15030837
3,-3,49,-1.905796284,-1.802952544,-1.800408773,-2.823564421,0,1.14,1.08,0.079003213,0.447684872
3,-3,49,-3.390975172,-2.82902613,-2.790857941,-2.644770164,0,1.94,2,0.100840982,0.453784418
3,-3,49,-3.598180691,-2.912703346,-2.983591999,-2.300196109,0,0.63,0.62,0.107590673,0.408844559
3,-3,49,-2.465656588,-2.256558349,-2.350073091,-2.580250574,0,1.14,1.22,0.121786233,0.304465583
3,-3,49,-2.451312754,-2.22505405,-2.397718889,-3.285317248,0.02,1.17,1.27,0.035992501,0.215955003
3,-3,49,-4.284812167,-3.829665874,-3.650973399,-2.932034354,0,3.18,2.45,0.084758402,0.339033609
3,-3,49,-2.949053374,-2.686632011,-2.641715394,-4.837431168,0,3.33,2.57,0.126859618,0.422865392
3,-3,49,-3.801722343,-2.958552705,-3.113803342,0,0,1.01,0.98,0.097307935,0.408693325
3,-3,49,-3.564243247,-2.874081738,-3.751758569,-2.11668104,0,1.31,1.93,0.128251311,0.128251311
3,-3,49,-3.211640896,-2.879914937,-2.734019304,-2.104905334,0,1.01,0.95,0.073455956,0.416250417
3,-3,49,-3.388397628,-2.930436895,-2.983989977,-2.748947726,0,0.86,0.7,0.08243883,0.350365029
3,-3,49,-3.792324733,-3.263392687,-2.730225226,-3.9627631,0,1.06,0.84,0.16978946,0.509368379
3,-3,49,-2.60119178,-2.337345255,-2.265180667,-3.117216871,0,1.31,1.24,0.130069589,0.47150226
3,-3,49,-3.494466905,-2.92959862,-3.133643635,-6.429504114,0,1.55,1.16,0.07596263,0.341831836
3,-3,49,-3.246322024,-2.746310576,-2.890089449,-2.343679164,0,1.41,1.36,0.070839261,0.330583218
3,-3,49,-2.29890265,-2.137968423,-2.051816792,-3.123389362,0,1.03,0.9,0.152380221,0.495235718
3,-3,49,-2.383572588,-2.095034726,-2.164373996,-2.380687813,0.01,1.26,1.02,0.087974502,0.43987251
3,-3,49,-2.592711848,-2.341266346,-2.418360388,-1.783455735,0,1.31,1.1,0.046526706,0.356704745
3,-3,49,-4.001868124,-3.538618665,-3.163992511,-2.649275221,0.01,1.65,1.84,0.145659131,0.457785839
3,-3,49,-3.645299016,-3.409413126,-2.844928951,-2.136954509,0,1.28,1.62,0.192964331,0.496193993
3,-3,49,-2.707479748,-2.625771735,-2.32683807,-2.035571324,0,1.49,1.23,0.185301088,0.518843047
3,-3,49,-2.643201991,-2.826605524,-2.642027,-2.471618755,0,1.61,0.9,0.031030169,0.310301688
3,-3,49,-2.56273406,-2.2552932,-2.331255628,-1.945587065,0,1.32,1.06,0.098017577,0.392070307
3,-3,49,-2.550879542,-2.263456826,-2.242723068,-3.254413306,0,1.03,1.39,0.098390141,0.442755636
3,-3,49,-2.521896488,-2.251052814,-2.268520903,-2.772433827,0,1.1,1.13,0.104873938,0.41949575
3,-3,49,-2.782680529,-2.890471055,-2.570050561,-3.811631484,0,1.93,1.22,0.101220239,0.506101196
3,-3,49,-2.416995094,-2.381849493,-2.376752021,-2.364871975,0,1.41,1.25,0.053721456,0.295468008
3,-3,49,-3.262914155,-2.967804339,-3.04442742,-6.616942317,0,3.47,1.87,0.0532963,0.319777798
3,-3,49,-3.127766591,-2.870337332,-2.854567854,-2.538109226,0,2.19,2.44,0.152978791,0.420691676
3,-3,49,-3.610231141,-3.417330215,-2.717512626,-4.11536368,0,2.01,2.68,0.114966227,0.459864908
3,-3,49,-4.124611317,-4.133425989,-4.858349836,-4.603751121,0,2.3,1.57,0.090580829,0.271742487
3,-3,49,-4.527889717,-3.995459247,-3.846511846,-2.649028262,0,1.95,2.53,0.124117651,0.372352952
3,-3,49,-2.184513756,-2.018064212,-2.10469991,-2.88138034,0,1.28,1.84,0.074364541,0.371822705
3,-3,49,-3.168060538,-3.021665571,-3.085864512,-1.959283075,0,1.01,1.13,0.031295043,0.2190653
3,-3,49,-2.139201892,-2.275476086,-2.006337693,-1.964120175,0,2.22,2.71,0.108922357,0.544611783
3,-3,49,-2.878899057,-2.597220431,-2.349855944,-6.559896047,0,0.98,0.25,0.151747419,0.520276866
3,-3,49,-4.067312708,-3.618524751,-2.94090591,-5.114981077,0,1.03,0.83,0.203394847,0.485018482
3,-3,49,-2.46767642,-2.548166451,-2.396088676,-2.265273642,0,1.73,1.36,0.071754871,0.430529229
3,-3,49,-2.3115464,-2.105647213,-2.146994781,-3.13020217,0,1.16,0.96,0.093058687,0.409458224
3,-3,49,-2.430967811,-2.430325161,-2.157554152,-4.77272929,0.01,2.27,1.68,0.139444219,0.557776875
3,-3,49,-7.659210874,-5.202736359,-4.795095705,-3.908294894,0.02,1.09,1.01,0.177167193,0.379643985
3,-3,49,-3.314550912,-3.418109533,-2.907660269,-2.750954413,0,1.08,1.16,0.22704082,0.421647237
3,-3,49,-2.210113499,-2.474339432,-2.881408515,-2.246714955,0,1.12,2.67,0.183887101,0.09194355
3,-3,49,-2.142202268,-2.319616544,-1.912135044,-3.414104426,0,0.85,1.22,0.167205932,0.562419954
3,-3,49,-4.20058165,-3.960763516,-4.019137468,-1.778691414,0,1.95,1.65,0.025254611,0.202036891
3,-3,49,-3.082072307,-2.616282026,-2.547997946,-1.956082668,0,1.26,1.12,0.14735585,0.466626859
3,-3,49,-2.624119534,-2.572207458,-2.738571791,-2.385847489,0,1.95,1.2,0.119792713,0.35937814
3,-3,49,-2.844526842,-2.625821344,-3.045970678,-5.835319217,0,0.89,1.72,0.12360109,0.12360109
3,-3,49,-2.646089039,-2.607419807,-2.23503553,-2.36916969,0,1.43,1.14,0.171745187,0.515235561
3,-3,49,-5.869767637,-4.837441143,-4.987335941,-3.019529657,0,1.11,0.98,0.095080646,0.285241937
3,-3,49,-2.889593344,-2.546843512,-2.538573691,-2.342592646,0,1.29,1.2,0.138609136,0.450479693
3,-3,49,-3.575222273,-3.227344173,-3.085796264,-2.741453861,0,1.51,1.17,0.121490481,0.364471444
3,-3,49,-3.099004582,-3.049927094,-2.572682043,-2.603506013,0,1.63,1.26,0.22265978,0.534383473
3,-3,49,-2.598040151,-2.3932582,-2.417219211,-2.61351794,0,1.37,1.07,0.111463499,0.445853996
3,-3,49,-3.534586073,-3.23456453,-3.38205095,-3.26923838,0,1.14,1.15,0.026960366,0.18872256
3,-3,49,-7.933689992,-4.27268258,-4.551783395,-2.46283632,0,1.48,1.59,0.145099735,0.411115915
3,-3,49,-3.178442241,-2.660969416,-2.704770181,-2.727448054,0,1.31,1.2,0.10805188,0.43220752
3,-3,49,-2.979202539,-3.084691572,-2.866478409,-16.75009181,0,1.89,1.25,0.130925221,0.458238272
3,-3,49,-3.956856764,-3.599528742,-3.730229818,-2.068009724,0,2.04,1.64,0.019749878,0.236998536
3,-3,49,-2.883750704,-2.69854629,-2.635934882,-2.78248221,0,1.38,1.15,0.068165483,0.363549241
3,-3,49,-3.159268923,-2.682697771,-2.729509962,-3.202863949,0,2.09,2.7,0.090914855,0.409116848
3,-3,49,-4.650684038,-3.820430076,-3.007998461,0,0,0.98,0.92,0.187448903,0.504670122
3,-3,49,-3.18914551,-3.517644408,-2.373952578,-2.551762244,0,1.39,1.33,0.247493837,0.571139624
3,-3,49,-4.075174261,-3.107354729,-3.418646418,-2.113408643,0,1.25,1.12,0.084085781,0.378386015
3,-3,49,-2.587532189,-3.204916195,-3.003209308,-4.026719121,0,1.56,1.36,0.084948515,0.382268317
3,-3,49,-3.073900506,-2.498881023,-2.668207646,-3.096711694,0,1.16,0.98,0.096459339,0.424421093
3,-3,49,-2.422512504,-2.562266936,-2.081974935,-2.141061381,0,0.84,1.52,0.207825939,0.561130036
3,-3,49,-3.507636034,-3.361891978,-2.984346989,-2.077496129,0,2,1.26,0.139392533,0.464641776
3,-3,49,-3.910453911,-3.711174006,-3.789939651,-3.139798426,0.02,2.2,2.73,0.140392565,0.350981412
3,-3,49,-1.784924233,-2.107493296,-1.710706669,0,0,1.21,0.98,0.169025345,0.585087733
3,-3,49,-2.669169784,-4.388776858,-2.643891896,-2.330004934,0.02,1.53,0.76,0.063409901,0.465005941
3,-3,49,-2.344231945,-2.280279476,-2.173499391,-2.875494293,0,1.14,1.13,0.13114053,0.44259929
3,-3,49,-3.738536535,-3.265206137,-2.918304487,-2.981692062,0,1.24,1.23,0.165221339,0.440590239
3,-5,49,-4.371554114,-3.419407706,-3.633149474,0,0,1.1,1.13,0.146256781,0.402206147
3,-5,49,-4.000439055,-3.21949978,-7.385745107,-4.09338292,0,0.9,10.52,0.113031789,0.016147398
3,-5,49,-4.2500785,-3.90075436,-4.047346398,-3.536670455,0.02,1.92,1.88,0.021287701,0.212877012
3,-5,49,-2.765094362,-2.613184636,-2.763818012,-10.44645239,0,1.57,1.96,0.018409707,0.165687362
3,-5,49,-4.34592697,-3.559766836,-3.235281103,0,0,3.2,2.68,0.133485289,0.467198511
3,-5,49,-11.70702591,-6.691305382,-5.885536605,-14.01927644,0,1.87,1.56,0.131973948,0.395921844
3,-5,49,-7.126985008,-5.092460736,-5.999982258,-3.555498304,0,1.96,1.66,0.139094281,0.361645132
3,-5,49,-4.596183354,-3.787459413,-4.117459095,-4.470049326,0,1.93,1.31,0.046478077,0.255629425
3,-5,49,-3.779369435,-3.454612381,-3.856119349,-3.393219887,0,1.6,1.89,0.161987586,0.242981379
3,-5,49,-5.776626799,-4.613628675,-3.788017387,-16.04294119,0.02,1.57,1.57,0.176011747,0.440029368
3,-5,49,-4.305925368,-3.306779023,-3.439112289,-4.219486465,0,1.09,0.68,0.123457995,0.419757183
3,-5,49,-2.819826718,-2.540539026,-2.559459764,-4.530298972,0,0.83,0.87,0.138648859,0.36973029
3,-5,49,-10.83886213,-8.099008813,-8.398492037,-3.098650651,0,2.39,2.04,0.058711171,0.254415074
3,-5,49,-3.984613219,-3.040684601,-3.280002419,-2.756860322,0,1.31,1.14,0.092956514,0.39041736
3,-5,49,-3.797919684,-3.034297703,-3.293735229,0,0,1.3,1.1,0.137570773,0.334100448
3,-5,49,-10.64469211,-6.164924727,-4.340751678,-5.3210252,0,1.4,1.33,0.215776363,0.444245454
3,-5,49,-3.421786806,-3.728501842,-3.046023777,0,0.02,1.78,1.69,0.202882214,0.446340871
3,-5,49,-10.02295858,-5.844357558,-5.711532966,-6.167769533,0,1.9,1.45,0.108942697,0.38129944
3,-5,49,-6.543147525,-5.031760851,-5.096647936,-9.052409862,0,2.25,1.23,0.043398736,0.318257397
3,-5,49,-2.990488728,-2.898288989,-2.545012944,-2.617517571,0,1.37,1.37,0.180485511,0.541456533
3,-5,49,-6.260010996,-4.174464492,-3.870014875,-2.535664989,0,1,0.88,0.127647872,0.439676003
3,-5,49,-5.184914587,-3.963193646,-4.113631137,0,0.02,1.15,1.11,0.112623711,0.360395875
3,-5,49,-3.411925586,-3.075682836,-2.884841358,-2.916075264,0.02,1.7,1.39,0.128796346,0.463666847
3,-5,49,-5.22093409,-4.228370958,-3.899350772,-4.210432489,0,1.29,1.2,0.140636103,0.393781087
3,-5,49,-3.617375161,-2.982417733,-3.049823896,-13.41251462,0,1.22,1.07,0.113982537,0.374514049
3,-5,49,-5.44578813,-4.048439288,-3.971771162,-16.82584693,0,1.33,1.61,0.184063856,0.420717386
3,-5,49,-4.826691139,-3.834639565,-3.255550256,-11.59947173,0.01,1.66,1.45,0.221557331,0.498503994
3,-5,49,-4.23962073,-3.697733621,-4.02115072,-6.828389573,0.01,1.47,1.53,0.037936522,0.189682612
3,-5,49,-4.437549976,-3.637297175,-4.05794317,-3.325465911,0,1.81,1.34,0.120706401,0.362119203
3,-5,49,-10.15592276,-6.006643471,-6.324122836,-5.252722731,0,1.89,1.58,0.154392082,0.385980205
3,-5,49,-3.061212604,-2.718721325,-2.98613378,-10.39032572,0,1.33,1.25,0.142792339,0.257026211
3,-5,49,-3.402181069,-3.142953034,-3.253697067,-3.215198973,0,1.33,1.09,0.035837977,0.268784827
