L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-8,9,-17.0156771,-5.37293444,-5.636957492,-19.66711028,0,5.49,2.55,0,0.18460354,0.428280212
8,-8,9,-20,-20,-20,0,0,3.2,1.52,0,0.014321131,0.133663893
8,-8,9,-20,-20,-20,0,0,2.62,1.14,0,0.022105298,0.144534644
8,-8,9,-5.875878116,-3.630772347,-20,-6.511546387,0.02,4.36,2.02,0,0.414911095,0.03771919
8,-8,9,-2.205829075,-2.632960489,-1.941936013,-2.671164884,0,2.14,1.67,0,0.444396424,0.799913564
8,-8,9,-7.732165562,-4.755354994,-4.654409734,-7.670223438,0.01,3.08,2.25,0,0.137158734,0.379824187
8,-8,9,-3.621321699,-3.252606434,-3.891731837,-3.896164991,0.02,2.16,0.88,0,0.246174834,0.375740536
8,-8,9,-8.633015077,-7.53774352,-7.540306481,-9.32548805,0,3.03,1.12,0,0.024498146,0.195985171
8,-8,9,-6.368774327,-3.941555011,-4.516006734,-6.063055358,0.02,2.66,0.91,0,0.110569182,0.380849405
8,-8,9,-7.809185788,-3.934249231,-3.585269283,-8.285720008,0.01,2.77,1.63,0,0.233633086,0.521780558
8,-8,9,-20,-5.466717798,-5.204154626,0,0.02,2.92,1.3,0,0.256830229,0.468715168
8,-8,9,-20,-8.021326537,-8.133919274,0,0.02,3.45,1.31,0,0.162818795,0.400784726
8,-8,9,-5.318515646,-3.546157431,-2.845276708,-5.623739039,0.02,3.49,1.76,0,0.203001628,0.591352569
8,-8,9,-10.80899416,-4.166873143,-3.750519579,-11.23174786,0.01,4.93,2.34,0,0.313175877,0.533822517
8,-8,9,-20,-5.173401459,-4.72609558,0,0.01,2.86,1.21,0,0.271789727,0.49526128
8,-8,9,-20,-20,-20,0,0,2.5,1.11,0,0.030455271,0.175117806
8,-8,9,-9.360991283,-4.081284245,-3.820746995,-9.744197797,0.02,3.13,2.17,0,0.254166142,0.517409646
8,-8,9,-20,-12.36298616,-11.72078246,0,0,3.4,1.56,0,0.155255953,0.37705017
8,-8,9,-20,-20,-20,0,0,3.8,2.05,0,0.015277057,0.101847045
8,-8,9,-4.311671676,-2.883740247,-2.833999658,-4.338950044,0.02,3.17,1.43,0,0.200395244,0.526037517
8,-8,9,-3.893325839,-2.80587519,-2.483647577,-3.967348912,0,3,1.61,0,0.268295168,0.603664128
8,-8,9,-5.177883096,-3.48823821,-3.34569973,-5.214150008,0,3.02,1.01,0,0.215188208,0.466241117
8,-8,9,-3.891489061,-2.747135558,-2.807836068,-3.858272192,0,2.77,0.93,0,0.162913189,0.488739568
8,-8,9,-20,-9.903583483,-10.70054643,0,0.02,3.44,1.42,0,0.155889341,0.374134418
8,-8,9,-2.853224862,-2.358868547,-3.669494065,-3.060937252,0,2.56,2.44,0,0.236171581,0.041677338
8,-8,9,-11.77836226,-4.443344466,-3.831679902,-10.40360597,0.02,4.56,1.96,0,0.328102998,0.520163289
8,-8,9,-20,-20,-20,0,0,2.94,1.39,0,0.012955791,0.116602122
8,-8,9,-6.218076481,-5.903459734,-6.748775407,-6.613632047,0,2.42,1.26,0,0.009482252,0.047411259
8,-8,9,-20,-20,-20,0,0,3.06,1.25,0,0.051245154,0.251101253
8,-8,9,-20,-16.68300957,-13.86465715,0,0.02,4.44,1.69,0,0.023921847,0.215296626
8,-8,9,-20,-20,-20,0,0,2.87,1.56,0,0.011737456,0.113462076
8,-8,9,-20,-17.43866061,-14.66197642,0,0,4.8,2.11,0,0.020891512,0.194987445
8,-8,9,-20,-6.792602381,-6.802713497,0,0,3.11,1.39,0,0.20720593,0.409593117
8,-8,9,-20,-10.85853245,-13.2771409,0,0,3.47,1.52,0,0.139906482,0.339772885
8,-8,9,-20,-5.266263769,-4.742290929,-18.30811337,0,2.75,1.29,0,0.287352353,0.478920588
8,-8,9,-9.53968935,-9.348833658,-11.0692523,-10.2939477,0.02,1.91,1.95,0,0.008988631,0.035954523
8,-8,9,-8.00375537,-4.017565783,-4.111028763,-8.346706222,0,5.41,2.02,0,0.189450042,0.464152604
8,-8,9,-20,-8.034639005,-8.302155604,0,0,3.31,1.3,0,0.172962645,0.401719691
8,-8,9,-6.694681249,-3.614238133,-3.243155328,-7.246897331,0,3.91,1.73,0,0.326996367,0.542335439
8,-8,9,-6.645290651,-3.582116484,-3.067435006,-7.081053921,0,4.44,1.96,0,0.346574423,0.580310662
8,-8,9,-13.70198729,-4.405044746,-3.993485072,-13.67279554,0,3.76,1.56,0,0.311537633,0.523949655
8,-8,9,-3.475082683,-3.000120997,-2.321601471,-4.084568791,0,2.81,1.9,0,0.453845937,0.610946454
8,-8,9,-7.640567242,-3.748383719,-3.318436145,-8.170759132,0.01,2.4,1.62,0,0.327120505,0.555344112
8,-8,9,-11.50746587,-6.071561507,-11.85680834,-12.9601207,0,4.71,1.11,0,0.0838452,0.068600618
8,-8,9,-5.316501242,-3.280873577,-3.028798867,-5.329991095,0,3.19,1.33,0,0.225402217,0.54571063
8,-8,9,-4.104700442,-2.901215453,-2.589508225,-4.398066886,0,2.82,1.51,0,0.284699981,0.579944405
8,-8,9,-10.53661204,-20,-20,-9.773389255,0,1.58,1.3,0,0.005439928,0.016319785
8,-8,9,-12.98721793,-4.661409735,-4.754495937,-13.91356047,0,2.98,1.78,0,0.237085636,0.453251952
8,-8,9,-9.661905054,-4.67282192,-4.938308566,-10.14454188,0.01,4.64,1.66,0,0.1473025,0.422267168
8,-8,9,-20,-20,-20,0,0,3.18,1.35,0,0.115433678,0.235307113
8,-8,9,-20,-16.17100344,-17.26888454,0,0,3.67,1.84,0,0.129998045,0.341244869
8,-8,9,-6.694987224,-3.961672344,-5.698312133,-6.604186706,0,2.5,1.47,0,0.382876981,0.382876981
8,-8,9,-20,-14.9398871,-15.3812727,0,0,3.86,1.83,0,0.082821263,0.297182179
8,-8,9,-20,-20,-20,0,0,3.78,2.02,0,0.01591597,0.111411793
8,-8,9,-14.99594074,-4.638585104,-4.099242751,-12.03053815,0,3.78,2.2,0,0.330831041,0.510031188
8,-8,9,-9.902414162,-4.337825727,-4.459719469,-10.54091513,0,3.72,2.14,0,0.203386016,0.459829254
8,-8,9,-12.28326784,-4.591346491,-4.377279405,-13.12376599,0.02,4.86,2.47,0,0.232166685,0.486801113
8,-8,9,-15.23631951,-13.63854917,-12.27159855,-17.533533,0,2.59,1.29,0,0.012923766,0.168008953
8,-8,9,-3.146462989,-2.592584885,-2.263236485,-3.449755799,0,2.78,1.94,0,0.328021515,0.583149361
8,-8,9,-4.703329578,-3.166201593,-3.718523937,-4.405804402,0.02,2.46,0.74,0,0.108259663,0.378908819
8,-8,9,-20,-10.62668116,-10.95102531,0,0.01,3.59,1.59,0,0.15160309,0.374270128
8,-8,9,-4.361690664,-3.105724067,-2.491378176,-4.805884495,0.02,3.08,1.86,0,0.392769655,0.645887877
8,-8,9,-20,-20,-20,0,0,2.75,1.35,0,0.0336299,0.225800756
8,-8,9,-7.480607862,-4.329734975,-5.06691152,-7.677345347,0.03,3.71,1.3,0,0.110023417,0.360076636
8,-8,9,-13.23246103,-4.681040563,-4.77044888,-14.43776354,0,3.08,1.78,0,0.219820395,0.464065278
8,-8,9,-3.053571335,-3.073661981,-2.797410499,-3.802342342,0,2.6,1.91,0,0.56129641,0.411617367
8,-8,9,-3.177704376,-2.913527831,-3.713051734,-3.718797815,0,2.65,1.25,0,0.489299728,0.233529416
8,-8,9,-20,-20,-20,0,0,3.36,1.76,0,0.024238561,0.199968132
8,-8,9,-5.934391181,-3.449218832,-2.91374412,-6.486052063,0,4.33,2.53,0,0.381831866,0.589349185
8,-8,9,-9.114912227,-4.040408947,-3.900043865,-9.700573495,0.01,4.97,2.28,0,0.269218626,0.498846277
8,-8,9,-20,-20,-20,0,0.02,3.14,1.67,0,0.021651104,0.151557727
8,-8,9,-8.12092276,-3.773201892,-3.315926142,-8.251115452,0,3.53,2.18,0,0.34261051,0.568012162
8,-8,9,-16.08420539,-4.935325178,-4.579338487,-13.95573108,0,4.08,2.28,0,0.292586358,0.453807412
8,-8,9,-6.661153268,-3.868980161,-3.010744055,-7.163530787,0,2.33,1.78,0,0.400998527,0.580015726
8,-8,9,-20,-10.55516743,-10.25054491,0,0,3.33,1.61,0,0.164234292,0.386172525
8,-8,9,-7.061072074,-3.777291641,-4.010133902,-7.440894258,0,4.49,1.57,0,0.211618333,0.44163826
8,-8,9,-5.621478479,-3.489764552,-3.406730399,-6.013551387,0,3.74,1.5,0,0.167388483,0.477057177
8,-8,9,-6.448653059,-3.584369365,-2.9545544,-6.796569042,0,4.36,2.35,0,0.39439119,0.59617273
8,-8,9,-9.935474257,-4.058091165,-3.441013609,-9.895030797,0.01,4.97,2.67,0,0.360187248,0.559439768
8,-8,9,-20,-12.63410191,-18.01018917,-17.34687261,0,3.46,2.53,0,0.114352159,0.223258978
8,-8,9,-7.015924095,-3.894281904,-3.839036709,-7.330841023,0.02,3.63,1.29,0,0.15973718,0.469815234
8,-8,9,-5.27905995,-3.275491715,-3.100814537,-5.491626528,0,3.87,1.2,0,0.202284773,0.525940409
8,-8,9,-20,-7.102517953,-7.624135878,0,0,3.15,1.33,0,0.167622037,0.399714089
8,-8,9,-20,-9.519756303,-9.078618589,0,0,3.35,1.44,0,0.176935405,0.400706653
8,-8,9,-6.565100108,-4.190906199,-4.476756591,-6.884738233,0,3.5,1.35,0,0.08678873,0.37319154
8,-8,9,-9.552699845,-8.292085053,-9.228245531,-9.573883373,0,2.33,1.02,0,0.023142753,0.161999273
8,-8,9,-14.96201787,-4.859335863,-4.819516247,-16.26248833,0.02,5,1.73,0,0.226188873,0.466970576
8,-8,9,-13.28891078,-10.53314447,-12.87215039,-16.56617735,0,2.34,0.55,0,0.047535021,0.228168099
8,-8,9,-10.67477739,-5.62059625,-6.769082689,-11.77307295,0,3.8,1.39,0,0.095891052,0.322542628
8,-8,9,-10.59839244,-4.212101481,-3.804134238,-11.12708864,0,4.22,2.31,0,0.291646564,0.526386481
8,-8,9,-5.359616244,-4.280304928,-5.0279796,-4.78179623,0,1.37,0.78,0,0.057318773,0.243604787
8,-8,9,-20,-20,-20,0,0,3.16,1.29,0,0.120310413,0.331890795
8,-8,9,-20,-5.668214701,-5.258891375,0,0,2.9,1.33,0,0.225738426,0.465585504
8,-8,9,-20,-5.223145834,-4.434555426,0,0,2.82,1.12,0,0.286709923,0.506317524
8,-8,9,-6.770388251,-3.665798131,-3.642557683,-7.058832983,0,4.08,1.53,0,0.241629536,0.483259071
8,-8,9,-10.38247571,-4.152651187,-3.753854751,-10.69053869,0.01,4.83,1.81,0,0.284326438,0.534189065
8,-8,9,-2.987564081,-2.74440813,-2.068964064,-3.464278566,0.01,2.66,1.56,0,0.473222473,0.704331123
8,-8,9,-20,-8.669249017,-8.749965108,0,0,3.42,1.44,0,0.154183653,0.387945964
8,-8,9,-9.807896813,-4.096833159,-3.67714048,-10.22277941,0,4.65,2.27,0,0.327516074,0.528036119
8,-8,9,-2.582374014,-2.310908158,-1.941040684,-2.835720796,0,2.16,1.39,0,0.321210776,0.682572899
8,-8,9,-20,-20,-20,0,0,4.29,3.25,0,0.00584547,0.029227351
8,-8,9,-2.860725721,-2.426246754,-2.617612278,-3.329577797,0,3.2,1.18,0,0.029474949,0.28492451
8,-8,9,-10.58767437,-5.127026041,-7.189877469,-10.91997463,0,3.95,1.4,0,0.146810804,0.266094582
8,-8,9,-7.091750173,-3.844895627,-3.85169237,-7.148575364,0,3.19,1.53,0,0.182450442,0.472224674
8,-8,9,-6.345216668,-4.197115992,-4.944320987,-5.936202361,0,2.45,0.7,0,0.088281963,0.340516144
8,-8,9,-4.487354984,-2.954660421,-3.051930134,-4.280836498,0,2.67,1.09,0,0.181029319,0.487386627
8,-8,9,-10.31668067,-4.338911843,-3.935967383,-10.44506293,0,4.94,2.41,0,0.254441274,0.508882549
8,-8,9,-4.8875458,-3.218324959,-2.793084205,-5.274998352,0.01,3.69,1.31,0,0.242150458,0.577435709
8,-8,9,-10.21536322,-4.126124804,-3.973095825,-10.82975667,0,5.22,2.26,0,0.283407702,0.503835915
8,-8,9,-10.03388443,-4.827644741,-4.665152579,-10.88982433,0,4.02,1.59,0,0.141502963,0.439403939
8,-8,9,-15.73365719,-7.951264921,-5.628974443,-11.10131033,0,4.56,1.7,0,0.17330499,0.387047812
8,-8,9,-20,-11.49579744,-11.79327735,0,0,3.41,1.61,0,0.143845978,0.366575233
8,-8,9,-20,-20,-20,0,0,3.23,2.69,0,0.020125431,0.035219503
8,-8,9,-20,-9.366830971,-8.650274771,0,0,3.16,1.44,0,0.173339807,0.395570329
8,-8,9,-20,-6.155685314,-6.692613234,0,0,3.19,1.23,0,0.188048163,0.407437686
8,-8,9,-20,-6.266472986,-5.607734235,0,0,3.03,1.33,0,0.238516746,0.442959671
8,-8,9,-5.408053823,-3.488718211,-4.119623935,-5.188404105,0,2.85,1,0,0.111259313,0.370864376
8,-8,9,-8.004932665,-3.832676838,-3.131533464,-8.147449366,0,3.61,1.73,0,0.394102123,0.598451372
8,-8,9,-5.897448507,-3.614258804,-4.05421942,-6.234388737,0,3.89,1.38,0,0.135915374,0.389624071
8,-8,9,-7.042361173,-4.082728092,-4.255978105,-7.198951384,0,3.72,1.91,0,0.123819598,0.423050292
8,-8,9,-18.00363076,-6.441955734,-6.096395952,0,0,6.49,2.12,0,0.134423217,0.411671102
8,-8,9,-20,-20,-20,0,0,3.28,1.28,0,0.091280912,0.309340867
8,-8,9,-18.14640796,-5.131273262,-5.212336185,0,0,4.42,2.64,0,0.220361376,0.455413509
8,-8,9,-6.467315172,-3.565734413,-2.858328884,-6.943672942,0,3.93,2.39,0,0.417969996,0.622857248
8,-8,9,-14.46247423,-4.682895244,-4.705611097,-15.01384979,0,4.78,1.87,0,0.266483343,0.461471155
8,-8,9,-11.1076885,-4.762007077,-4.527034009,-11.99976868,0.02,3.93,1.75,0,0.17990597,0.464757089
8,-8,9,-6.362035076,-6.759139007,-8.436787516,-6.376217723,0,1.55,0.99,0,0.090810226,0.232070578
8,-8,9,-5.524500094,-5.480419906,-5.438579534,-5.240312489,0,2.15,0.85,0,0.024028232,0.192225853
8,-8,9,-20,-12.88445868,-14.58718543,0,0.01,3.94,1.61,0,0.080015606,0.300058522
8,-8,9,-15.08867624,-8.4107328,-10.70650182,-9.474175894,0,3.36,1.02,0,0.182171127,0.330606861
8,-8,9,-6.021653686,-3.478753839,-2.984769958,-6.258897876,0,3.33,2.23,0,0.386695858,0.589711184
8,-8,9,-5.316418363,-3.378919112,-18.79654862,-5.858252238,0.01,3.19,6.28,0,0.261384504,0.008168266
8,-8,9,-20,-20,-20,0,0.01,3.64,2.11,0,0.004110351,0.036993162
8,-8,9,-4.2552316,-3.28584858,-3.6877679,-4.447779094,0,3.14,0.98,0,0.052078132,0.291637539
8,-8,9,-20,-7.518487198,-8.049951786,0,0,3.17,1.32,0,0.16446153,0.387280377
8,-8,9,-5.139550045,-5.15815023,-6.338381733,-5.322001062,0.03,2.11,2.47,0,0.010202666,0.020405332
8,-8,9,-7.312857319,-3.975062009,-9.38281334,-7.913881312,0.01,2.56,1.94,0,0.221746865,0.041577537
8,-8,9,-10.51253942,-5.59485907,-6.531243466,-11.37545934,0,4.55,1.36,0,0.099031135,0.346608974
8,-8,9,-16.16215685,-5.68377878,-5.869063235,-18.8196433,0,4.58,2.5,0,0.152857505,0.412715263
8,-8,9,-9.988541342,-4.09648893,-3.472807186,-10.09334699,0,5.16,2.18,0,0.355342856,0.556480322
8,-8,9,-20,-10.71466197,-20,0,0,3.47,1.63,0,0.158374013,0.184769682
8,-8,9,-20,-20,-20,0,0,4.2,2.69,0,0.005757873,0.028789364
8,-8,9,-10.24839473,-4.292287866,-3.375998632,-10.05998866,0,4.07,2.5,0,0.347532784,0.570946716
8,-8,9,-7.277683069,-7.33521151,-5.717123634,-7.825941388,0,3.47,1.58,0,0.007556443,0.241806186
8,-8,9,-16.92257774,-5.008695303,-5.075309666,-18.26166287,0,5.6,2.16,0,0.231230517,0.45523508
8,-8,9,-12.15573671,-6.513589915,-7.486078383,-13.79790653,0.02,4.07,1.5,0,0.086960666,0.328518073
8,-8,9,-5.929297181,-5.68812073,-5.773994301,-6.099517622,0.02,2.33,1.03,0,0.009927795,0.119133543
8,-8,9,-20,-6.17224951,-5.793001103,0,0,3.23,1.25,0,0.232261263,0.458245194
8,-8,9,-20,-20,-20,0,0.02,3.17,1.33,0,0.104219249,0.321720289
8,-8,9,-20,-13.54644017,-20,-16.94654885,0,3.26,1.14,0,0.023934329,0.011967165
8,-8,9,-5.531363096,-3.347335467,-3.168414705,-5.568334913,0,3.21,1.18,0,0.21699823,0.525364137
8,-8,9,-4.895186416,-3.529665427,-3.974615487,-5.09594412,0,3.21,1,0,0.071634944,0.327474029
8,-8,9,-3.788554371,-2.706482184,-3.092877073,-3.411918594,0,2.12,0.62,0,0.115110183,0.394663485
8,-8,9,-17.43472108,-5.225493813,-4.812329088,-12.18325064,0,4.71,2.54,0,0.291469514,0.453397021
8,-8,9,-20,-9.474376287,-8.508443014,0,0,3.24,1.54,0,0.180946836,0.387025176
8,-8,9,-3.393571273,-3.483773044,-3.672461699,-3.734617705,0,2.21,1.04,0,0.051152488,0.245531942
8,-8,9,-20,-5.60693274,-6.887842263,0,0,2.94,1.5,0,0.262404652,0.374863789
8,-8,9,-20,-20,-20,0,0.02,3.25,1.42,0,0.01813888,0.158715196
8,-8,9,-12.46912193,-4.357299028,-3.91671036,-11.55240244,0.02,3.45,2.43,0,0.32240149,0.521983365
8,-8,9,-20,-20,-20,0,0,2.64,1.19,0,0.043902436,0.224999985
8,-8,9,-11.95336985,-4.25253496,-3.786671161,-11.27094203,0,4.94,2.05,0,0.331159444,0.536162909
8,-8,9,-9.580928453,-4.149994332,-3.966823288,-8.755665988,0,4.85,2.35,0,0.374917101,0.497339011
8,-8,9,-20,-10.78755504,-10.97546571,0,0,3.4,1.53,0,0.149694926,0.374237316
8,-8,9,-20,-8.665820183,-8.433361472,0,0,3.36,1.49,0,0.181361946,0.408064378
8,-8,9,-20,-8.47543216,-20,0,0,3.4,1.64,0,0.148894935,0.131714751
8,-8,9,-20,-20,-20,0,0,4.13,2.26,0,0.004647099,0.037176793
8,-8,9,-13.01633058,-10.01498566,-6.591427782,-13.59501009,0,3.44,1.64,0,0.022998122,0.321973712
8,-8,9,-20,-6.017494301,-5.962546702,0,0,3.26,1.31,0,0.230708005,0.44411291
8,-8,9,-11.53427413,-7.692899851,-8.242280209,-13.20002908,0,3.83,1.36,0,0.051100576,0.264019641
8,-8,9,-20,-5.868913085,-5.420792579,0,0,3.05,1.31,0,0.25259842,0.460992117
8,-8,9,-20,-20,-20,0,0,3.79,1.58,0,0.012020824,0.156270707
8,-8,9,-20,-15.37254862,-5.378075049,0,0,4.38,1.31,0,0.025506187,0.448908893
8,-8,9,-5.281852132,-3.399259261,-2.670752527,-5.899564718,0.01,3.3,2.18,0,0.43721431,0.631531782
8,-8,9,-20,-20,-20,0,0,2.72,1.33,0,0.027089109,0.158019801
8,-8,9,-20,-20,-6.642676213,-12.97334917,0.01,0.94,2.76,0,0.017850129,0.380802757
8,-8,9,-20,-20,-20,0,0.04,3.34,1.34,0,0.114928684,0.327759579
8,-8,9,-6.378433566,-3.670974062,-2.953444598,-6.663220125,0.01,2.77,2.38,0,0.443724313,0.614986328
8,-8,9,-7.909075584,-20,-20,-7.443426631,0.02,1.88,1.03,0,0.016241316,0.113689211
8,-8,9,-20,-8.120908166,-8.22479483,0,0,3.5,1.62,0,0.116036133,0.368585363
8,-8,9,-3.866149363,-3.989724707,-4.318854611,-3.787311154,0,2.47,1.32,0.02,0.012657773,0.08860441
8,-8,9,-3.721494349,-2.636616397,-2.712713251,-3.778468459,0,2.9,1.21,0,0.148879244,0.496264146
8,-8,9,-5.33413289,-3.377218166,-2.854153708,-5.93518198,0.02,3.15,1.52,0,0.383363569,0.575045354
8,-8,9,-9.533667606,-3.975434714,-3.527932295,-9.833674132,0,4.77,2.2,0,0.324744997,0.552066495
8,-8,9,-20,-20,-20,-17.79019473,0.02,4.3,2.06,0,0.006407087,0.070477961
8,-8,9,-7.423219503,-3.685166376,-3.077105081,-7.706177064,0,2.52,1.57,0,0.391326003,0.598968371
8,-8,9,-20,-20,-19.28610436,0,0,3.67,2.05,0,0.013904693,0.222475089
8,-8,9,-7.717440833,-4.534831494,-5.01047242,-8.180844667,0.02,3.12,1.43,0,0.097384444,0.362978381
8,-8,9,-16.17251458,-4.730884283,-4.227544271,-15.60861226,0,5.14,2.39,0,0.292565686,0.507511904
8,-8,9,-9.830193086,-5.462629406,-6.037271862,-10.6761105,0.02,3.8,1.98,0,0.082652087,0.316833002
8,-8,9,-11.68603177,-4.634306524,-4.536053817,-12.37958707,0,4.33,2.34,0,0.204732262,0.471774344
8,-8,9,-9.555407018,-7.601161533,-8.302529143,-10.05690812,0,2.66,1.16,0,0.013623898,0.13623898
8,-8,9,-20,-10.61114063,-9.938796088,0,0,3.57,1.53,0,0.163649582,0.361157699
8,-8,9,-15.8985847,-4.694961603,-4.218315716,-15.47026275,0,5.54,2.39,0,0.294065619,0.508488467
8,-8,9,-11.83288076,-4.642216113,-4.764705914,-12.92919861,0,4.78,2.39,0,0.202709588,0.452198312
8,-8,9,-3.627196808,-2.617205956,-2.798037639,-3.848062204,0,2.53,1.27,0,0.135255911,0.447384935
8,-8,9,-20,-20,-20,0,0,4.02,2.03,0,0.02158341,0.097125346
8,-8,9,-20,-9.530006389,-9.408026571,0,0.01,3.45,1.48,0,0.127679986,0.36959996
8,-8,9,-7.355197546,-4.103964486,-6.163424237,-7.418279958,0.01,3.42,1.18,0,0.177917448,0.230246109
8,-8,9,-9.320411986,-4.437376416,-4.357861877,-9.960445815,0,3.44,1.75,0,0.169261522,0.457006111
8,-8,9,-8.229286415,-4.280608363,-4.698647073,-8.564055358,0,4.63,1.37,0,0.146735865,0.410860423
8,-8,9,-6.739075105,-3.935017955,-3.201577014,-7.290265032,0,2.59,2.04,0,0.380968749,0.53191863
8,-8,9,-20,-5.372997241,-5.201877144,0,0,2.9,1.16,0,0.232579968,0.459345437
8,-8,9,-20,-6.651439042,-20,0,0,3.19,4.94,0,0.144032757,0.012524588
8,-8,9,-20,-5.21870732,-4.795174038,0,0.01,2.85,1.19,0,0.254868411,0.486566966
8,-8,9,-6.44835221,-3.535880335,-2.889149448,-6.898604414,0.01,4.41,2.4,0,0.404531372,0.61869504
8,-8,9,-13.82834917,-11.25761743,-11.19729229,-13.49872089,0,2.78,1.22,0,0.023346605,0.178990635
8,-8,9,-12.95286308,-5.078442683,-5.329940919,-14.48402712,0,3.68,1.7,0,0.167776465,0.427829987
8,-8,9,-20,-7.937993105,-7.521153688,0,0,3.37,1.37,0,0.193612652,0.422427605
8,-8,9,-9.372104967,-7.166493399,-7.48467075,-9.396491465,0,2.89,1.25,0,0.039032877,0.214680822
8,-8,9,-6.461420513,-3.609089131,-3.083166938,-6.64213761,0.01,3.89,2.31,0.01,0.400899539,0.583126603
8,-8,9,-20,-4.991527696,-4.56524169,0,0.02,2.8,1.25,0,0.280173264,0.501705612
8,-8,9,-20,-5.974753424,-5.149702651,0,0,3.16,1.31,0,0.251475532,0.481083627
8,-8,9,-14.51502862,-4.752137105,-4.527014458,-15.44125676,0,3.28,1.86,0,0.236616477,0.489007386
8,-8,9,-3.884182785,-2.799955967,-3.259150413,-3.504630029,0,2.54,0.55,0,0.094372843,0.377491374
8,-8,9,-6.913672464,-3.776388074,-3.43835703,-7.021873169,0.02,3.22,1.57,0,0.220189689,0.524261164
8,-8,9,-7.696505497,-9.778901368,-11.28973379,-7.747773967,0,2.23,1.33,0,0.016595526,0.132764209
8,-8,9,-20,-14.76073892,-14.77616243,0,0,3.67,1.63,0,0.136137183,0.355713285
8,-8,9,-3.999779452,-3.075979187,-2.518857455,-4.578893394,0,3.12,1.47,0,0.437835863,0.583781151
8,-8,9,-20,-20,-20,0,0.02,3.37,1.8,0,0.010826679,0.092026768
8,-8,9,-3.511258792,-3.04983783,-5.05051413,-4.154302883,0,2.84,1.16,0,0.485274883,0.103987475
8,-8,9,-6.018723433,-3.48609255,-3.157029869,-6.117713864,0,3.48,1.64,0,0.240858142,0.547404867
8,-8,9,-15.85356311,-4.856493258,-4.100925537,-12.42664909,0,3.17,1.83,0,0.315722919,0.505156671
8,-8,9,-9.240068014,-3.995784279,-3.319135616,-9.041415808,0.03,4.7,2.34,0,0.379424567,0.579875282
8,-8,9,-20,-6.591842528,-6.048688616,0,0,3.14,1.31,0,0.22801321,0.437538862
8,-8,9,-4.865888847,-3.270604283,-2.609491899,-5.431422672,0,3.47,1.66,0,0.428923852,0.631246423
8,-8,9,-6.321157069,-3.635676551,-2.897725782,-6.776299032,0,2.86,2.44,0,0.427907538,0.60410476
8,-8,9,-8.948150902,-3.952832982,-3.549924027,-9.389371345,0,3.41,2.16,0,0.309701515,0.541977651
8,-8,9,-20,-18.58605645,-18.51978686,0,0,4.22,2.22,0,0.028755193,0.184033236
8,-8,9,-15.48664925,-5.454877725,-5.385789265,-17.66124973,0.01,4.14,2.36,0,0.167729354,0.439291166
8,-8,9,-3.755178145,-3.561535207,-3.649186115,-3.965812576,0.01,2.5,0.99,0,0.009045955,0.135689326
8,-8,9,-4.499557432,-3.29289747,-2.487118969,-5.152756504,0,3.56,1.44,0,0.428577258,0.658172218
8,-8,9,-5.53270459,-5.055345592,-3.309875095,-5.899108686,0,2.86,1.12,0,0.019435048,0.48587621
8,-8,9,-2.851325603,-2.828013965,-2.068037401,-3.411653586,0,2.51,1.48,0,0.58020034,0.777468456
8,-8,9,-2.307696858,-1.825993811,-2.064551308,-2.365003798,0.01,2.64,0.84,0,0.102372494,0.424114618
8,-8,9,-6.412453157,-6.34473465,-10.28018216,-6.970993202,0,2.77,2.53,0,0.00816695,0.04083475
8,-8,9,-8.952776833,-4.056341652,-3.901361316,-9.480232261,0.01,3.6,1.65,0,0.249672823,0.499345646
8,-8,9,-20,-20,-19.79700161,0,0,3.08,1.77,0,0.111375951,0.322606204
8,-8,9,-4.132188233,-3.181545309,-2.404731275,-4.732770369,0,3.36,1.41,0,0.508925748,0.687496187
8,-8,9,-20,-20,-20,0,0,4.19,3.56,0,0.006065758,0.018197273
8,-8,9,-20,-6.151982938,-7.115300528,-19.46786592,0.01,2.95,1.44,0,0.23479488,0.369979811
8,-8,9,-16.32179305,-4.992302248,-5.013438969,-17.76093127,0,5.23,2.41,0,0.22550035,0.458047586
8,-8,9,-20,-6.693977069,-6.049203017,0,0,3,1.32,0,0.22546602,0.410463781
8,-8,9,-6.379727262,-3.66448661,-3.913841393,-6.537710106,0.03,3.83,1.14,0,0.153845,0.441022334
8,-8,9,-5.410654376,-3.634411791,-3.454619196,-6.047227627,0,3.3,1.79,0,0.087727203,0.438636014
8,-8,9,-20,-5.329665472,-5.270504112,0,0,2.94,1.28,0,0.243890259,0.462766132
8,-8,9,-6.096746704,-6.047590322,-6.096512205,-6.175317686,0.01,1.99,1.12,0,0.010773989,0.10773989
8,-8,9,-20,-20,-20,-12.28903815,0,2.55,1.2,0,0.058955392,0.235821567
8,-8,9,-20,-8.827520334,-7.341543509,0,0,3.25,1.34,0,0.183670897,0.419146406
8,-8,9,-20,-6.191060643,-5.677849216,0,0,3.23,1.34,0,0.238765511,0.465592746
8,-1.5,25,-2.583560545,-2.886041574,-2.123831952,-3.183260634,0,2.17,1.72,0,0.318279172,0.598364844
8,-1.5,25,-1.930628979,-1.917877406,-1.959603644,-1.996170702,0,2.5,0.72,0,0.06913174,0.38022457
